RB_4800kcal_fob,RB_5500kcal_fob,RB_6000kcal_avg,India_5500kcal_cfr,year,month,day,day_of_week,quarter,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
0.2820127315185055,0.2844949409304166,0.20232459762705718,0.29990940032811764,1.0,0.0,0.03333333333333333,0.25,0.0,0.25092869982025173,0.25159976033553033,0.25159976033553033,0.43274682859726726,0.25159976033553033,0.2566806470940683,0.2566806470940683
0.2820127315185055,0.2844949409304166,0.20232459762705718,0.29990940032811764,1.0,0.0,0.06666666666666668,0.5,0.0,0.25092869982025173,0.25092869982025173,0.25159976033553033,0.25159976033553033,0.43274682859726726,0.25159976033553033,0.2566806470940683
0.2820127315185055,0.2844949409304166,0.20232459762705718,0.29990940032811764,1.0,0.0,0.1,0.75,0.0,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25159976033553033,0.25159976033553033,0.43274682859726726,0.25159976033553033
0.2804132945203288,0.2843818890961506,0.20232459762705718,0.29780357011680003,1.0,0.0,0.13333333333333333,1.0,0.0,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25159976033553033,0.25159976033553033,0.43274682859726726
0.2804132945203288,0.2843818890961506,0.2111475938198739,0.29780357011680003,1.0,0.0,0.23333333333333334,0.0,0.0,0.2485320551228281,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25159976033553033,0.25159976033553033
0.2804132945203288,0.2843818890961506,0.2111475938198739,0.29780357011680003,1.0,0.0,0.26666666666666666,0.25,0.0,0.2485320551228281,0.2485320551228281,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25159976033553033
0.2804132945203288,0.2843818890961506,0.2111475938198739,0.29780357011680003,1.0,0.0,0.3,0.5,0.0,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.25092869982025173,0.25092869982025173,0.25092869982025173,0.25092869982025173
0.2804132945203288,0.2843818890961506,0.2111475938198739,0.29780357011680003,1.0,0.0,0.3333333333333333,0.75,0.0,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.25092869982025173,0.25092869982025173,0.25092869982025173
0.2695371229327277,0.2822339042450963,0.2111475938198739,0.29378780087661294,1.0,0.0,0.3666666666666667,1.0,0.0,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.25092869982025173,0.25092869982025173
0.2695371229327277,0.2822339042450963,0.20828717039663197,0.29378780087661294,1.0,0.0,0.4666666666666667,0.0,0.0,0.2377950868783703,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.2485320551228281,0.25092869982025173
